filename, alternaria alternata, cercospora nicotianae, no cercospora nicotianae or alternaria alternata present
Zachariah-Hansen2_jpg.rf.55d685e1f67fcb2e35a64a8d6ff51923.jpg,0,1,0
healthy-15-_jpg.rf.560cf3684f96bfa80563742f7dd2e536.jpg,0,0,1
Early_FLS_jpg.rf.56ece310324e7f0536189960884302dd.jpg,0,1,0
1497002_jpg.rf.55cd38077bbf57749c4f2f7a1965ab9a.jpg,1,0,0
Alternaria-tabac3_jpg.rf.570fd445b64da467f030fb9d622be6a6.jpg,1,0,0
healthy-34-_jpg.rf.575e472503ea1c2901ca7bb07dc29546.jpg,0,0,1
healthy-32-_jpeg_jpg.rf.577719e9aaf426482b3243c5778f212b.jpg,0,0,1
Alternaria-Zimbabwe1_jpg.rf.577223c05f4e5d28605f421ff0c552e2.jpg,1,0,0
Target_Spot_Leaf_zciIWN3_jpg.rf.584c76e4e14a348db7dd475c16192427.jpg,0,1,0
Early_FLS_jpg.rf.57b5c8b6a3a7fdf2a10f681113d83598.jpg,0,1,0
healthy-35-_jpg.rf.59047527a67a2c1d8478c28476295845.jpg,0,0,1
tabac245_jpg.rf.58f67d6e24ed32cabe7f08bb05c671a5.jpg,0,1,0
healthy-34-_jpg.rf.57fe3d4c0b28038fbe0541643744f3bf.jpg,0,0,1
image_processing20220902-1323614-fzpxm_jpg.rf.59876bfa585f4cde5ed33ea653ad4c3a.jpg,0,1,0
healthy-25-_jpg.rf.57eaeaac826707cf17549b46a0958d8b.jpg,0,0,1
Brown_Spot_3_Large_9jOnKmI_jpg.rf.5a3db815a0de0f774e64b2e58a888c06.jpg,0,1,0
healthy-5-_jpg.rf.5dd3965e477a7883bb789a23f74d2c69.jpg,0,0,1
tabac237_jpg.rf.5a990e0dc3c9d1818d4dc6d6c267727d.jpg,0,1,0
healthy-35-_jpg.rf.5f1b337997aa46f69af8ecbc3a9c3084.jpg,0,0,1
1280px-Alternariaalternata_jpg.rf.5f779d298cddb4c1c20621dbbadbe477.jpg,1,0,0
tabac264-265-266_jpg.rf.5b4a225c3e4fdf8a324e6111eccd9d50.jpg,1,0,0
image_processing20220902-1323614-fzpxm_jpg.rf.5ba435f822bf1bceedd4c78bfbbcb6a7.jpg,0,1,0
image_processing20220902-1323614-fzpxm_jpg.rf.59d69b09cb14eaf1e4620ff6aa906886.jpg,0,1,0
Brown_Spot_3_Large_9jOnKmI_jpg.rf.5bd8827f1b429d8c41eab90cd19ae48f.jpg,0,1,0
cercni_jpg.rf.5c0064d3ffa2501e1f1342d317e88c60.jpg,0,1,0
healthy-25-_jpg.rf.59f1f0ff28044f1a5628886eb31d132b.jpg,0,0,1
Alternaria-Zimbabwe1_jpg.rf.5df6298ad321d8846e7c29a3fe292c27.jpg,1,0,0
image_processing20220902-2740616-xssvza_jpg.rf.59acda21b0488414cb871f5b91a50a5e.jpg,1,0,0
1440024_jpg.rf.5ca4a49f474e3a19c24676b99983952a.jpg,1,0,0
healthy-4-_jpg.rf.5d0332b94193299b2f1212a7e03f5517.jpg,0,0,1
cercni_jpg.rf.5b95638717a45885ce04128aed63b193.jpg,0,1,0
cercni_jpg.rf.599a6bb4a19fcfd1e06bd8089d0178d0.jpg,0,1,0
healthy-36-_jpg.rf.5f0f2a51b64d41789ac60c4d743fbac3.jpg,0,0,1
healthy-17-_jpg.rf.5b658c1925c59f77d758b9c201fe42f8.jpg,0,0,1
1440024_jpg.rf.5b6e253c5f6d5739618f791c571dcd76.jpg,1,0,0
tabac237_jpg.rf.5dcbbb7893225ae6c7a1161b149fad11.jpg,0,1,0
Early_FLS_jpg.rf.601226eff8d702425a5e1223ae20b588.jpg,0,1,0
Target_Spot_Leaf_zciIWN3_jpg.rf.5fc39a8ef5f3845425b879ace9eb9e5c.jpg,0,1,0
1280px-Alternariaalternata_jpg.rf.60a2a84e2ebda4b595b08f581a85b792.jpg,1,0,0
healthy-32-_jpeg_jpg.rf.601c73c51c974afab2b5c99ab584379d.jpg,0,0,1
cercni_jpg.rf.5f63c164927d4bc309bc0f031a4ee579.jpg,0,1,0
image_processing20220902-2740616-1w39gp2_jpg.rf.5eef5439aaa2ae09351d1c530ca4baae.jpg,1,0,0
180614tb_jpg.rf.5ad6dbef347b231232140bcbc7f53f28.jpg,0,1,0
healthy-17-_jpg.rf.5ee4812d8ded82c3fb42e5bfc799da13.jpg,0,0,1
image_processing20220902-2740616-1w39gp2_jpg.rf.61965a3e1f7baae108f818ab58f2e51c.jpg,1,0,0
tabac264-265-266_jpg.rf.61ac51cb57c68d41bfd973c9ea02a855.jpg,1,0,0
healthy-35-_jpg.rf.613339e66998086dd2375d754db4747e.jpg,0,0,1
tabac237_jpg.rf.6238555e4fd9d29e3251817b13b137c2.jpg,0,1,0
healthy-29-_jpg.rf.62a76f9339ab4632d166b20bcfcefac2.jpg,0,0,1
image_processing20220902-1323621-8ev7f7_jpg.rf.62c65944f1cec1111be4c23477c268f5.jpg,0,1,0
healthy-17-_jpg.rf.62f0c7c07f09a2ac3c592e3d13c3356b.jpg,0,0,1
180614tc_jpg.rf.624e11dce6433fcfb7139966f6cb4b2a.jpg,0,1,0
healthy-29-_jpg.rf.6354744195f7ada1faefb39cbdeb43ca.jpg,0,0,1
Alternaria-Zimbabwe1_jpg.rf.6468cecbd5e3dc32e738661cc20c933d.jpg,1,0,0
Zachariah-Hansen2_jpg.rf.63432a39a817ed425790102db5e137b7.jpg,0,1,0
4211_jpg.rf.64802d0dc31e314e4ce12e30565b405c.jpg,0,1,0
tabac245_jpg.rf.64f27ffde7b11c2352454ba0f249c1e5.jpg,0,1,0
1440025lgpt_jpg.rf.661231fae6f3cbcf59823f539d8dd89e.jpg,1,0,0
Target_Spot_Leaf_zciIWN3_jpg.rf.65d48c8106529512f10ab0b4c65cf4f6.jpg,0,1,0
healthy-15-_jpg.rf.65ebe45efce8e8f6dddb4b3be1269cca.jpg,0,0,1
1436046_jpg.rf.66eefd27fd44b9ba2c937fa29fc11cba.jpg,1,0,0
Brown_Spot_3_Large_9jOnKmI_jpg.rf.669a293d0d1e2e3bbec1494e7ce81c68.jpg,0,1,0
image_processing20220902-2740616-xssvza_jpg.rf.6634a87b358833d78a41888ef57b856d.jpg,1,0,0
Early_FLS_jpg.rf.6896434a7272753babca6d40e4ee087d.jpg,0,1,0
Alternaria-Zimbabwe1_jpg.rf.683d254c4ac757be27ab139a1f20094a.jpg,1,0,0
healthy-19-_jpg.rf.668fb33f3b200e3d6d1d7d7543af59fe.jpg,0,0,1
Alternaria-tabac3_jpg.rf.683e26813d90a879c29fe6bdd5fcd95c.jpg,1,0,0
image_processing20220902-1323621-8ev7f7_jpg.rf.67739112cf5f48385ebf6b8b90d5d966.jpg,0,1,0
Alternaria-tabac3_jpg.rf.68d8977c7a7dfbf310ffd57b5fff50d6.jpg,1,0,0
Early_FLS_jpg.rf.692caee3e60755ec71305108b42c5178.jpg,0,1,0
1-cercosporiose-2_jpg.rf.69565400b85ac9042396263b4f7f79c8.jpg,0,1,0
Alternaria-tabac3_jpg.rf.699e435036e061822546041e61a2dcdf.jpg,1,0,0
cercni_jpg.rf.6af6b2638c63fbef28a3ab155abbdd40.jpg,0,1,0
healthy-29-_jpg.rf.6aa095ee69b8937660b3b3c4b0f004dc.jpg,0,0,1
tabac267_jpg.rf.69cce570fec52e92794b346e6a8c8adc.jpg,1,0,0
1436046_jpg.rf.6b1d0d8c87c214cbe138acad291e4f74.jpg,1,0,0
healthy-36-_jpg.rf.6b0ac4d7d3a8443c918a3b71dcf8a35c.jpg,0,0,1
Zachariah-Hansen2_jpg.rf.6ba25aa0bbb57bf50b0e11c639540352.jpg,0,1,0
Early_FLS_jpg.rf.6b9364c136fcdb732fb08a7385072bee.jpg,0,1,0
1280px-Alternariaalternata_jpg.rf.6d6a1ddd18145ba46649c0d8ae576b2e.jpg,1,0,0
healthy-15-_jpg.rf.6bd50c01519493ce89f310e4f5f2441e.jpg,0,0,1
Zachariah-Hansen2_jpg.rf.6ccaa359faff2e5bf84b385f3ebd91c8.jpg,0,1,0
healthy-35-_jpg.rf.6c5cd2b8a5a725294f896b0852f18f51.jpg,0,0,1
tabac245_jpg.rf.6da6bc7a8e373bdc18a3c6052567de92.jpg,0,1,0
Alternaria-Zimbabwe1_jpg.rf.6da9dfb8ad2cef18863dca8f23969c76.jpg,1,0,0
Target_Spot_Leaf_zciIWN3_jpg.rf.6dc90f8ea0b1ed413848f8352725d2a2.jpg,0,1,0
Alternaria-tabac3_jpg.rf.6d7e83319486ff108efc63b67187ae32.jpg,1,0,0
healthy-17-_jpg.rf.6deacd3cd554ec3cc300ac73c5122778.jpg,0,0,1
cercni_jpg.rf.6e0396b034fe4fd33b1e2eeb54c30ea2.jpg,0,1,0
healthy-27-_jpg.rf.6e2db274823405aa1eed314fa2f68da0.jpg,0,0,1
image_processing20220902-2740614-1xsizc_jpg.rf.6e2f56129fae40cad67fef4edc2d1db8.jpg,0,1,0
1524158_jpg.rf.6e9eda3c9a45f028a0d9ed5c5ef4294a.jpg,1,0,0
healthy-4-_jpg.rf.6ec93929eaa06e36c0352713f4cd0035.jpg,0,0,1
healthy-25-_jpg.rf.6eb1b6c9002b0b7d4da8fbf9614f9087.jpg,0,0,1
1280px-Alternariaalternata_jpg.rf.6f0266e63b7b3c8b7b73de6313494c3d.jpg,1,0,0
1440025lgpt_jpg.rf.6f83bafa764159da9a9605debefadd42.jpg,1,0,0
healthy-4-_jpg.rf.70df381bc56661162c09faf267cd7d53.jpg,0,0,1
1497002_jpg.rf.70c1f223aebfc97d3704cb3d3d82b1ac.jpg,1,0,0
healthy-16-_jpg.rf.705e4ddba0038a720ea13af26ccd7d08.jpg,0,0,1
tabac267_jpg.rf.6fd309ce2c288649f814eb3311534b6a.jpg,1,0,0
4211_jpg.rf.71bd312740a458dabaa93eb4814652c7.jpg,0,1,0
image_processing20220902-2740616-1w39gp2_jpg.rf.71855c450f87945b21115a938ebfc5af.jpg,1,0,0
1497002_jpg.rf.722b05743789737682ffa675c9471388.jpg,1,0,0
tabac237_jpg.rf.7176adbadb266e24f14ea09a564fea2d.jpg,0,1,0
1497002_jpg.rf.72af1bd302670a7b77bdffa41f33768e.jpg,1,0,0
image_processing20220902-1323621-8ev7f7_jpg.rf.72753e19b2162f529b4922cbe2e18f16.jpg,0,1,0
180614tc_jpg.rf.729be8b0cb06e1dc21ede9ae124fbbe2.jpg,0,1,0
cercni_jpg.rf.728ed19c48dc9f27be8c38c5507fb3f7.jpg,0,1,0
healthy-25-_jpg.rf.736c4e85350a72737ede35c2afc9122c.jpg,0,0,1
healthy-5-_jpg.rf.73c054811064ca67be83eaf87fb50180.jpg,0,0,1
Zachariah-Hansen2_jpg.rf.73b86f7e8c8f48e82a9b6121515fd477.jpg,0,1,0
Early_FLS_jpg.rf.735393cba3f57946f9264e3a9236c123.jpg,0,1,0
Target_Spot_Leaf_zciIWN3_jpg.rf.740a02d7e11e6fd56ddb3cd77771d3cb.jpg,0,1,0
tabac237_jpg.rf.741ff119eab4fbf4600c1cade5e166d0.jpg,0,1,0
Zachariah-Hansen2_jpg.rf.742d0b8fdd60ae415695c5846f57cecd.jpg,0,1,0
Alternaria-tabac1_jpg.rf.75018bfe1f66127499a00025de730c66.jpg,1,0,0
healthy-25-_jpg.rf.74ff12a968ec159634a4900c21750b90.jpg,0,0,1
Alternaria-Zimbabwe1_jpg.rf.74f4ddeaa4e83fff8429d7c5070bc72f.jpg,1,0,0
healthy-5-_jpg.rf.7552153117326fa7bf0f737d7dbaa322.jpg,0,0,1
healthy-4-_jpg.rf.75168608a40e536e816c661820a802b0.jpg,0,0,1
Early_FLS_jpg.rf.75bb611766669d72a7a9ea560dcef26b.jpg,0,1,0
healthy-19-_jpg.rf.75b5bd79f9e8e6a92f3bf72949e13eb1.jpg,0,0,1
1-cercosporiose-2_jpg.rf.7738234d5b9c442783dc09789275e062.jpg,0,1,0
healthy-34-_jpg.rf.76175cb9b2d9af14f240b2355a1d7409.jpg,0,0,1
1440025lgpt_jpg.rf.76621f2f32f6aced6d3e8a7b2327d0cd.jpg,1,0,0
healthy-29-_jpg.rf.75ed418e475c82fa8ec3fbc9db92c6c7.jpg,0,0,1
healthy-29-_jpg.rf.76b63f0cdbf15cfd3c05725c378290c8.jpg,0,0,1
4211_jpg.rf.7991dddf702a8a98e0e45720583b292f.jpg,0,1,0
tabac264-265-266_jpg.rf.787814f7163cbfe599083ba3f4a1b687.jpg,1,0,0
Target_Spot_Leaf_zciIWN3_jpg.rf.794772a0e44809bb65f5c18d3b04ebdd.jpg,0,1,0
1436046_jpg.rf.76e6027f1da73136dd7b39a7c354f00d.jpg,1,0,0
Alternaria-Zimbabwe1_jpg.rf.79214ca3cc7fbf14e9adf0adb4983418.jpg,1,0,0
Brown_Spot_3_Large_9jOnKmI_jpg.rf.79bf3d8890b1754ce8e2d2232264cc15.jpg,0,1,0
Zachariah-Hansen2_jpg.rf.7a36bd8f0d40ae43e3261c3f695ad0d6.jpg,0,1,0
healthy-4-_jpg.rf.7b20a8b4282d4fb9f216b6ba62e27f41.jpg,0,0,1
tabac261_jpg.rf.7b3d4352b7118b63c00797e8beff29da.jpg,1,0,0
healthy-34-_jpg.rf.7bb6b1cfbbf922429c7ba909748dd867.jpg,0,0,1
image_processing20220902-1323621-8ev7f7_jpg.rf.7c04c3a297b556f22d8e0b8430240eb1.jpg,0,1,0
cercni_jpg.rf.7bcd901349435757cb0fd3f72d864b8a.jpg,0,1,0
healthy-16-_jpg.rf.7cb8568bf3a09b8e901ae1aa2e68620a.jpg,0,0,1
4211_jpg.rf.7c7287fb5437983e63d81e47d230cbf4.jpg,0,1,0
1524158_jpg.rf.7c8c5f1d795f61e923e3eacda56cca98.jpg,1,0,0
healthy-16-_jpg.rf.7d03754bcf31a66bf9e8c52c14e85562.jpg,0,0,1
healthy-5-_jpg.rf.7c5c0a16085a4e57f800b11103dfeb39.jpg,0,0,1
healthy-15-_jpg.rf.7d879c7e25e0f031fae3bd76adacd26c.jpg,0,0,1
180614tc_jpg.rf.7dcc54f4048df93dc6dceee7836aa028.jpg,0,1,0
1524158_jpg.rf.7da283a0e7192921163be8e4133888e3.jpg,1,0,0
Target_Spot_Leaf_zciIWN3_jpg.rf.7dbbbe09c7d089db4d3c23716eb587bb.jpg,0,1,0
healthy-16-_jpg.rf.7dbffe35aca9fe98259217c49cd4d08d.jpg,0,0,1
1436046_jpg.rf.7cbc282f4b44ce1cdd94e13c19a90c07.jpg,1,0,0
1-cercosporiose-2_jpg.rf.7e548ffa311ff60ed2df607de14951cf.jpg,0,1,0
healthy-25-_jpg.rf.7ddb71c39e6a247cfe2ec755acad7cbb.jpg,0,0,1
cercni2_jpg.rf.7f5e263218f8575adfe10de2886808fd.jpg,0,1,0
healthy-15-_jpg.rf.7e94ffb8a9318848bcdcc324110e5f27.jpg,0,0,1
image_processing20220902-1323621-8ev7f7_jpg.rf.7f68af611e98db9ccc3f27048e10917b.jpg,0,1,0
tabac245_jpg.rf.7fa9c645e1e88cfd90efd1e57466047c.jpg,0,1,0
image_processing20220902-2740614-1xsizc_jpg.rf.8083bab1b0e94cfe3c78318016ceff3f.jpg,0,1,0
Alternaria-Zimbabwe1_jpg.rf.7fbcbe77b4e6fd41dbb16279aacfcdd8.jpg,1,0,0
tabac237_jpg.rf.80a0c7c771a04633b48e27ac7447be9b.jpg,0,1,0
180614tc_jpg.rf.80fb1a8d5056243e9847dd08beb7af9e.jpg,0,1,0
Early_FLS_jpg.rf.8103d316a220bbfcfd103feecc4bc820.jpg,0,1,0
cercni_jpg.rf.81f619610a1a6e8a177c4118fd8578d6.jpg,0,1,0
Alternaria-tabac1_jpg.rf.81ace1970963aad7646257c6c3b6aebf.jpg,1,0,0
Brown_Spot_3_Large_9jOnKmI_jpg.rf.81a92267ca11a6f59fa4aff9cfb2edf1.jpg,0,1,0
Brown_Spot_3_Large_9jOnKmI_jpg.rf.8248b241d96ab8494ea07f2a092a37e2.jpg,0,1,0
180614tc_jpg.rf.8247c59378d50586d144413037aee1b9.jpg,0,1,0
1524158_jpg.rf.8226d9527e732e87821de7f725cd47b0.jpg,1,0,0
healthy-4-_jpg.rf.82de4883450d3d81eade787c04c9bedd.jpg,0,0,1
1440024_jpg.rf.83060b40bae82cf6872d27af75400e17.jpg,1,0,0
1524158_jpg.rf.849262fdafed05fc9fc9461fed8ea912.jpg,1,0,0
1440024_jpg.rf.838b8b8ed60649abdead96d223c0dd35.jpg,1,0,0
tabac237_jpg.rf.84e3a81099f0e52f677c70272306634d.jpg,0,1,0
Target_Spot_Leaf_zciIWN3_jpg.rf.84bf1bdc0495b1d01c440fb9e22fa19b.jpg,0,1,0
Early_FLS_jpg.rf.85305ab8b499a45cc9f0a4115394102c.jpg,0,1,0
4211_jpg.rf.84f8212d9a00b28522ffcd0732b36500.jpg,0,1,0
1440024_jpg.rf.84f55303541592f82e1a8957fb7edda2.jpg,1,0,0
1436046_jpg.rf.854a558b33baf47b1c88b330e46fbfb7.jpg,1,0,0
Zachariah-Hansen2_jpg.rf.85e58d6c39e858afb82bc11fcdfae7de.jpg,0,1,0
1280px-Alternariaalternata_jpg.rf.85a6ff1e5d65a58eaf0ed0c3af53e6d9.jpg,1,0,0
tabac237_jpg.rf.866bd3f3c6f3d66442476abcc5162113.jpg,0,1,0
tabac261_jpg.rf.857e1eefd8b3bd372572ee47ccd745fa.jpg,1,0,0
1440024_jpg.rf.86bab4d69bdef276fd5c5c86ff369960.jpg,1,0,0
healthy-29-_jpg.rf.8847e34287be0a93fc22f0e6da87a806.jpg,0,0,1
Alternaria-tabac3_jpg.rf.8803736acd9c889993e05857026a5593.jpg,1,0,0
1497002_jpg.rf.87bea66ceaa56045a4c79f9efdb892e1.jpg,1,0,0
healthy-5-_jpg.rf.86e699f3a1912dc1725519aa319cce27.jpg,0,0,1
1280px-Alternariaalternata_jpg.rf.88b8951d7ad85c61dffd8a8ba6f2b2ac.jpg,1,0,0
image_processing20220902-2740614-1xsizc_jpg.rf.8880ea9925888385693b8d8a7680b35e.jpg,0,1,0
1-cercosporiose-2_jpg.rf.88484346b10caab53b6fce7191e86df3.jpg,0,1,0
180614tb_jpg.rf.88f1c3de964147b82b8fc34a2dc96e7d.jpg,0,1,0
Target_Spot_Leaf_zciIWN3_jpg.rf.89d86b462e526c9a206508e55e7e3728.jpg,0,1,0
1440024_jpg.rf.8978ee2e442aa99406304d44f9497ecc.jpg,1,0,0
healthy-35-_jpg.rf.8a20c26b76413a601a7e87a5387bf1c2.jpg,0,0,1
1440024_jpg.rf.8b1e8cff5d9578a6381e27ee9811d3d0.jpg,1,0,0
Early_FLS_jpg.rf.8aa10fb106c041674909c09b83c1553c.jpg,0,1,0
Alternaria-tabac3_jpg.rf.8a3d796fb57cf70eea837865aa339564.jpg,1,0,0
healthy-32-_jpeg_jpg.rf.8b36acc332325346d71c62eb8aaea27c.jpg,0,0,1
tabac245_jpg.rf.8b805d8856fb372ac69a0bb9d4c5049d.jpg,0,1,0
1280px-Alternariaalternata_jpg.rf.8c889215a3c36be6adf932e59ee6f970.jpg,1,0,0
image_processing20220902-1323621-8ev7f7_jpg.rf.8d263349856bc118a10ac24d92933bb7.jpg,0,1,0
1440025lgpt_jpg.rf.8cd33881b6f5a875a1666dd75f76f3b2.jpg,1,0,0
Alternaria-tabac1_jpg.rf.8c31282fc9ca80e09e0ac568dbf03c8f.jpg,1,0,0
image_processing20220902-1323621-8ev7f7_jpg.rf.8dc2f59cd0c9e63e662eb98fde2f6125.jpg,0,1,0
cercni_jpg.rf.8e0748483eae81547a56918ad6c4cf13.jpg,0,1,0
image_processing20220902-2740614-1xsizc_jpg.rf.8d5115943302bffe12454b448ad9b1e5.jpg,0,1,0
image_processing20220902-1323621-8ev7f7_jpg.rf.8f8c6cf55d4feed40bdca1a11fff043b.jpg,0,1,0
healthy-15-_jpg.rf.8d588a0f628fd0e61992032bd779f06b.jpg,0,0,1
healthy-27-_jpg.rf.8fa604d2c99fe367fc00f096356c1d85.jpg,0,0,1
image_processing20220902-1323614-fzpxm_jpg.rf.8ff1549c9f2c309060b4da89cbb257c0.jpg,0,1,0
4211_jpg.rf.8f7374201ac4bce3d075f87f3f23e7da.jpg,0,1,0
cercni2_jpg.rf.8ff7c5a89069b2778d01d569a551600f.jpg,0,1,0
cercni_jpg.rf.906f86656ef1333c8a483a98b7434f08.jpg,0,1,0
cercni_jpg.rf.90e99db362e64ed876002881b5893808.jpg,0,1,0
1436046_jpg.rf.91cc6dfee6d695a9cfb4af88cce21854.jpg,1,0,0
1440025lgpt_jpg.rf.91d7a023e6c21f946623f0c1559a8c27.jpg,1,0,0
1440025lgpt_jpg.rf.917e5a5ce08008c8ff34ce901eba53aa.jpg,1,0,0
healthy-17-_jpg.rf.92c7b95f2f07e2ee297c3411b2e8a8d1.jpg,0,0,1
1524158_jpg.rf.92fa19de2efddb0f030c7a8f07bc9efd.jpg,1,0,0
1436046_jpg.rf.92e6b8ad4d47b7c56cd25e0303845133.jpg,1,0,0
1-cercosporiose-2_jpg.rf.9315f8b5156f4df7d4d5760f179575eb.jpg,0,1,0
image_processing20220902-2740614-1xsizc_jpg.rf.940cc2a67f8745d84ff83c6f8f2949c9.jpg,0,1,0
1497002_jpg.rf.936886978cc28707ae04e61717f92811.jpg,1,0,0
1440024_jpg.rf.947b63a0d1af1e887068ce598820de67.jpg,1,0,0
image_processing20220902-1323621-8ev7f7_jpg.rf.94b5970186372ca7d1943b458ae5b858.jpg,0,1,0
image_processing20220902-1323621-8ev7f7_jpg.rf.94c857defcc0255a3a2a255266cfe141.jpg,0,1,0
tabac237_jpg.rf.95361422e34a96842111a0ca188dd374.jpg,0,1,0
healthy-6-_jpg.rf.95f49ce4857bc9c91ae0351578ac0f63.jpg,0,0,1
image_processing20220902-1323621-8ev7f7_jpg.rf.95c11fd96b185cca17368ff2bf7c6da4.jpg,0,1,0
image_processing20220902-1323621-8ev7f7_jpg.rf.970d2458a12ce2d1e37bff323d2dde72.jpg,0,1,0
image_processing20220902-1323614-fzpxm_jpg.rf.96bebef8aee416f71a400b290e19db5f.jpg,0,1,0
4211_jpg.rf.9751e6abc2b166eb191b2bb342d9edef.jpg,0,1,0
cercni_jpg.rf.973ca2dad42ee85aad62697041a2e3f5.jpg,0,1,0
1436046_jpg.rf.978a5e7065c167f3d2858d80c30dc42f.jpg,1,0,0
healthy-20-_jpg.rf.962aabf144e6cac6c52a14f0648ceabc.jpg,0,0,1
Early_FLS_jpg.rf.975aa1ecd4bd2189b53b3138f6668d05.jpg,0,1,0
Early_FLS_jpg.rf.96c61270a0ef60951a574452a2ec0cef.jpg,0,1,0
healthy-4-_jpg.rf.986f051a27c328dd40cc9a97bb9dd324.jpg,0,0,1
Early_FLS_jpg.rf.978f3419603fb52362f6fbb53a792b36.jpg,0,1,0
1440025lgpt_jpg.rf.98032cad4a74b707a7ffa30370a43b6e.jpg,1,0,0
tabac264-265-266_jpg.rf.98344277c415ec645a82b1ebf14046b6.jpg,1,0,0
healthy-17-_jpg.rf.99642d1faf0b4a36c5d9e820f3ec919e.jpg,0,0,1
1440024_jpg.rf.98c06f325e0e49ed6b0285f576338e4a.jpg,1,0,0
image_processing20220902-2740616-1w39gp2_jpg.rf.99c79fc88160324eda4541a0afdc2c43.jpg,1,0,0
1436046_jpg.rf.9b0d11dc52f38825c7328888348eed78.jpg,1,0,0
image_processing20220902-1323614-fzpxm_jpg.rf.9a876da7b36df079f918cc5237e8eca4.jpg,0,1,0
180614tc_jpg.rf.9caf9d36a49bb97f46bb2162eb7050e8.jpg,0,1,0
tabac245_jpg.rf.9b92138be930f0491deeed38b6e94f5a.jpg,0,1,0
healthy-29-_jpg.rf.9d625c25d8e77c58d3363aef733d7bf1.jpg,0,0,1
Early_FLS_jpg.rf.9cd5dfbc81687600fc4d5b9ef6f9bd8d.jpg,0,1,0
Early_FLS_jpg.rf.9d9e52e4b655b69801e69ca79bd14cf4.jpg,0,1,0
tabac237_jpg.rf.9a72dac553966dd9bbadc2206f6838a0.jpg,0,1,0
healthy-19-_jpg.rf.9e37960e6a480bffbf0b603e26715533.jpg,0,0,1
image_processing20220902-2740614-1xsizc_jpg.rf.9e5e1e96dd69b6920f5c456dc6d6b50a.jpg,0,1,0
healthy-30-_jpg.rf.9e8bb8d9ba9dbf66c880947636a4189c.jpg,0,0,1
image_processing20220902-2740616-xssvza_jpg.rf.9ea1e1bc89ba8f6d4dcb617e552d3320.jpg,1,0,0
1440025lgpt_jpg.rf.9e150fdc7d47815ffb433b777760584d.jpg,1,0,0
Alternaria-tabac3_jpg.rf.9de87943276539c66bde4418a6693bbd.jpg,1,0,0
cercni2_jpg.rf.9f1df6928bb817ef209a5f3ad66f8262.jpg,0,1,0
1497002_jpg.rf.9ecbf0a69c2c696b8d3766b30e1be123.jpg,1,0,0
tabac245_jpg.rf.a0211d862250f2428d76a3aa9880c348.jpg,0,1,0
Early_FLS_jpg.rf.9f9f573624c2c10c62d76646a38d5017.jpg,0,1,0
healthy-36-_jpg.rf.9f5866c356e2c04ce3d90a253d0f983d.jpg,0,0,1
1436046_jpg.rf.a07ad90d729f5334f171fa2c84a48d1d.jpg,1,0,0
4211_jpg.rf.a0538cb3a988e4f16068ba7d75238eab.jpg,0,1,0
healthy-16-_jpg.rf.9eb8b5691ae037216065b82601755b7a.jpg,0,0,1
